Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
أدب,11, الْأَدَبُ أَدَبُ أَدُبَ أَدِيبٌ وَأَدَّبَهُ فَتَأَدَّبَ وَاسْتَأْدَبَ الْأَدَبُ مَأْدَبَةٌ الْأَدَبُ يَأْدِبُ,3,vowel, *أدب*	 الْأَدَبُ أَدَبُ النَّفْسِ وَالدَّرْسِ وَقَدْ أَدُبَ فَهُوَ أَدِيبٌ وَأَدَّبَهُ غَيْرُهُ فَتَأَدَّبَ وَاسْتَأْدَبَ وَتَرْكِيبُهُ يَدُلُّ عَلَى الْجَمْعِ وَالدُّعَاءِ وَمِنْهُ الْأَدَبُ وَهُوَ أَنْ تَجْمَعَ النَّاسَ إلَى طَعَامِكَ وَتَدْعُوَهُمْ وَمِنْهُ قِيلَ لِلصَّنِيعِ مَأْدَبَةٌ كَمَا قِيلَ لَهُ مَدْعَاةٌ وَمِنْهُ الْأَدَبُ لِأَنَّهُ يَأْدِبُ النَّاسَ إلَى الْمَحَامِدِ أَيْ يَدْعُوهُمْ إلَيْهَا عَنْ الْأَزْهَرِيِّ وَعَنْ أَبِي زَيْدٍ اسْمٌ يَقَعُ عَلَى كُلِّ رِيَاضَةٍ مَحْمُودَةٍ يَتَخَرَّجُ بِهَا الْإِنْسَانُ فِي فَضِيلَةٍ مِنْ الْفَضَائِلِ
أدر,3, الْأَدَرُ الْآدَرُ أُدْرَةٌ,3,vowel, *أدر*	 الْأَدَرُ وَهُوَ مَصْدَرٌ الْآدَرُ وَهُوَ الْأَنْفَخُ بِهِ أُدْرَةٌ وَهِيَ عِظَمُ الْخُصَى
أدم,8, الْأَدَمُ أَدِيمٍ الْإِدَامِ يُؤْتَدَمُ أُدُمٌ وَالْأُدْمُ آدَامٌ الْإِدَامَ,3,vowel, *أدم*	 الْأَدَمُ بِفَتْحَتَيْنِ اسْمٌ لِجَمْعِ أَدِيمٍ وَهُوَ الْجِلْدُ الْمَدْبُوغُ الْمُصْلَحُ بِالدِّبَاغِ مِنْ الْإِدَامِ وَهُوَ مَا يُؤْتَدَمُ بِهِ وَالْجَمْعُ أُدُمٌ بِضَمَّتَيْنِ قَالَ ابْنُ الْأَنْبَارِيِّ مَعْنَاهُ الَّذِي يُطَيِّبُ الْخُبْزَ وَيُصْلِحُهُ وَيَلْتَذُّ بِهِ الْآكِلُ وَالْأُدْمُ مِثْلُهُ وَالْجَمْعُ آدَامٌ كَحُلْمٍ وَأَحْلَامٍ وَمَدَارُ التَّرْكِيبِ عَلَى الْمُوَافَقَةِ وَالْمُلَاءَمَةِ وَهُوَ أَعْنِي الْإِدَامَ عَامٌّ فِي الْمَائِعِ وَغَيْرِهِ وَأَمَّا الصِّبْغُ فَمُخْتَصٌّ بِالْمَائِعِ وَكَذَا الصِّبَاغُ
أدو,2, الْإِدَاوَةُ الْأَدَاوَى,3,vowel, *أدو*	 الْإِدَاوَةُ الْمِطْهَرَةُ وَالْجَمْعُ الْأَدَاوَى الْهَمْزَةُ مَعَ الذَّالِ
أذر,0,,3,vowel, *أذر*	 أَذْرَبِيجَانُ بِفَتْحِ الْأَلِفِ وَالرَّاءِ وَسُكُونِ الذَّالِ مَوْضِعٌ
أذن,10, أُذَانِيٌّ الْأُذُنِ وَالْأَذَانُ الْإِيذَانُ بِالْأَذَانِ وَأَذَانٌ فَآذِنُونِي الْأَذَانُ التَّأْذِينِ لِلْآذِينِ,3,vowel, *أذن*	 رَجُلٌ أُذَانِيٌّ عَظِيمُ الْأُذُنِ وَالْأَذَانُ الْإِيذَانُ وَهُوَ الْإِعْلَامُ وَمِنْهُ لَا بَأْسَ بِالْأَذَانِ لِلنَّاسِ فِي الْجِنَازَةِ وَفِي التَّنْزِيلِ وَأَذَانٌ مِنْ اللَّهِ وَرَسُولِهِ وَمِنْهُ حَدِيثُ الْحَسَنِ إذَا أَخْبَرْتُمُوهَا فَآذِنُونِي وَقَدْ جَهِلَ مَنْ أَنْكَرَ هَذَا عَلَى أَبِي حَنِيفَةَ رَحِمَهُ اللَّهُ  تَعَالَى وَأَمَّا الْأَذَانُ الْمُتَعَارَفُ فَهُوَ مِنْ التَّأْذِينِ كَالسَّلَامِ مِنْ التَّسْلِيمِ وَفِي الْوَاقِعَاتِ اسْتَعَارَ سِتْرًا لِلْآذِينِ فَضَاعَ مِنْهُ هُوَ بِالْمَدِّ الَّذِي يُقَالُ لَهُ بِالْفَارِسِيَّةِ خوازه وَكَأَنَّهُ تَعْرِيبُ أيين وَهُوَ أَعْوَادٌ أَرْبَعَةٌ تُنْصَبُ فِي الْأَرْضِ وَتُزَيَّنُ بِالْبُسُطِ وَالسُّتُورِ وَالثِّيَابِ الْحِسَانِ وَيَكُونُ ذَلِكَ فِي الْأَسْوَاقِ وَالصَّحَارِي وَقْتَ قُدُومِ مَلِكٍ أَوْ عِنْدَ إحْدَاثِ أَمْرٍ مِنْ مَعَاظِمِ الْأُمُورِ
أذي,7, الْأَذَى يُؤْذِيكَ أَذًى يُؤْذِي وَالتَّأَذِّي الْأَذَى وَالتَّأَذِّي,3,vowel, *أذي*	 [الْأَذَى] مَا يُؤْذِيكَ وَأَصْلُهُ الْمَصْدَرُ وقَوْله تَعَالَى فِي الْمَحِيضِ هُوَ أَذًى أَيْ شَيْءٌ مُسْتَقْذَرٌ كَأَنَّهُ [يُؤْذِي] مَنْ يَقْرَبُهُ نُفْرَةً وَكَرَاهَةً [[وَالتَّأَذِّي]] أَنْ يُؤَثِّرَ فِيهِ [الْأَذَى] وَقَوْلُ عُمَرَ إيَّاكَ [[وَالتَّأَذِّي]] بِالنَّاسِ يُرَادُ بِهِ النَّهْيُ عَنْ إظْهَارِ أَثَرِهِ لِأَنَّهُ هُوَ الَّذِي فِي مِلْكِهِ الْهَمْزَةُ مَعَ الرَّاءِ
أرب,10, لِإِرْبِهِ الْإِرْبَةِ آرَابٍ تَأْرِيبُ إرْبًا إرْبًا مُؤَرَّبَةٌ مُؤَرَّبَةٍ الْأَرَبُ مَأْرِبِ,3,vowel, *أرب*	 فِي الْحَدِيثِ وَكَانَ أَمْلَكَكُمْ لِإِرْبِهِ بِكَسْرِ الْهَمْزَةِ وَسُكُونِ الرَّاءِ بِمَعْنَى الْإِرْبَةِ وَهِيَ الْحَاجَةُ وَفِي غَيْرِهَا الْعُضْوُ عَنْ أَبِي عُبَيْدَةَ وَمِنْهُ السُّجُودُ عَلَى سَبْعَةِ آرَابٍ وَأَرْآبُ مَقْلُوبٌ وَمِنْهُ تَأْرِيبُ الشَّاةِ تَعْضِيدُهَا وَجَعْلُهَا [[إرْبًا]] [[إرْبًا]] وَكَتِفٌ مُؤَرَّبَةٌ مُوَفَّرَةٌ لَمْ يُؤْخَذْ مِنْ لَحْمِهَا شَيْءٌ فِي الْحَدِيثِ أَنَّهُ عَلَيْهِ السَّلَامُ أُتِيَ بِكَتِفٍ مُؤَرَّبَةٍ فَأَكَلَهَا وَصَلَّى وَلَمْ يَتَوَضَّأْ وَأَمَّا الْأَرَبُ بِفَتْحَتَيْنِ فَالْحَاجَةُ لَا غَيْرُ إلَّا أَنَّهُ لَمْ يُسْمَعْ فِي الْحَدِيثِ وَالْمُرَادُ بِمِلْكِهِ حَاجَتَهُ قَمْعُهُ لِلشَّهْوَةِ وَفِي الْحَدِيثِ أَنَّهُ أَقْطَعَ أَبْيَضَ بْنَ حَمَّالٍ مَاءَ مَأْرِبِ وَهُوَ بِكَسْرِ الرَّاءِ مَوْضِعٌ مِنْ بِلَادِ الْأَزْدِ وَابْنُ حَمَّالٍ صَحَابِيٌّ مَعْرُوفٌ وَحَمَّادٌ تَصْحِيفٌ
أرخ,2, أَرَّخْتُ الْأَرْخِ,3,vowel, *أرخ*	 التَّارِيخُ تَعْرِيفُ الْوَقْتِ يُقَالُ أَرَّخْتُ الْكِتَابَ وَوَرَّخْتُهُ لُغَةٌ وَهُوَ مِنْ الْأَرْخِ وَهُوَ وَلَدُ الْبَقَرَةِ الْوَحْشِيَّةِ وَقِيلَ هُوَ قَلْبُ التَّأْخِيرِ وَقِيلَ لَيْسَ بِعَرَبِيٍّ مَحْضٍ وَعَنْ الصُّولِيِّ تَارِيخُ كُلِّ شَيْءٍ غَايَتُهُ وَوَقْتُهُ الَّذِي يَنْتَهِي إلَيْهِ وَمِنْهُ قِيلَ فُلَانٌ تَارِيخُ قَوْمِهِ أَيْ إلَيْهِ انْتَهَى شَرَفُهُمْ
أرش,3, الْأَرْشُ أُرُوشٌ وَإِرَاشٌ,3,vowel, *أرش*	 الْأَرْشُ دِيَةُ الْجِرَاحَاتِ وَالْجَمْعُ أُرُوشٌ وَإِرَاشٌ بِوَزْنِ فِرَاشٍ اسْمُ مَوْضِعٍ وَهُوَ فِي حَدِيثِ أَبِي جَهْلٍ مِنْ أَدَبِ الْقَاضِي
أرض,2, الْأَرَضُونَ أَرْضٍ,3,vowel, *أرض*	 الْأَرَضُونَ بِفَتْحَتَيْنِ جَمْعُ أَرْضٍ فِي حَدِيثِ خَيْبَرَ الَّذِي قَسَمَهَا وَأَرَّفَهَا عُمَرُ  رَضِيَ اللَّهُ عَنْهُ  أَيْ حَدَّدَهَا وَأَعْلَمَهَا مِنْ الْأُرْفَةِ وَهِيَ الْحَدُّ وَالْعَلَامَةُ وَمِنْهَا إذَا وَقَعَتْ الْأُرَفُ فَلَا شُفْعَةَ وَأَيُّ مَالٍ اُقْتُسِمَ وَأُرِّفَ عَلَيْهِ أَيْ أُدِيرَتْ عَلَيْهِ أُرَفٌ
أرق,2, الْأَرَقُ وَالتَّأْرِيقُ,3,vowel, *أرق*	 الْأَرَقُ السَّهَرُ وَالتَّأْرِيقُ الْإِسْهَارُ وَبِاسْمِ الْفَاعِلِ مِنْهُ سُمِّيَ مُوَرِّقٌ الْعِجْلِيُّ مِنْ تَلَامِذَةِ الْحَسَنِ الْبَصْرِيِّ رَحْمَةُ اللَّهِ عَلَيْهِ
أرك,4, الْأَرَاكُ الْأَرَاكِ الْأَرَاكِ الْأَرَاكِ,3,vowel, *أرك*	 الْأَرَاكُ مِنْ عِظَامِ شَجَرِ الشَّوْكِ تَرْعَاهُ الْإِبِلُ وَأَلْبَانُ الْأَرَاكِ أَطْيَبُ الْأَلْبَانِ وَمِنْهُ لَا حِمَى فِي الْأَرَاكِ وَأَمَّا حَدِيثُ أَبْيَضَ بْنِ حَمَّالٍ أَنَّهُ سَأَلَ رَسُولَ اللَّهِ  صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ  مَا يُحْمَى مِنْ الْأَرَاكِ فَقَدْ قَالَ أَبُو عُبَيْدَةَ إنَّمَا ذَلِكَ فِي أَرْضٍ مَلَكَهَا
أري,5, كَالْآرِيِّ الْآرِيُّ تَأَرَّى الْأَوَارِيُّ الْأَوَارِيُّ,3,vowel, *أري*	 قَوْلُهُ الْبِنَاءُ إذَا كَانَ لَا يُعَدُّ زِيَادَةً كَالْآرِيِّ وَهُوَ الْمَعْلَفُ عِنْدَ الْعَامَّةِ وَهُوَ مُرَادُ الْفُقَهَاءِ وَعِنْدَ الْعَرَبِ الْآرِيُّ الْآخِيَةُ وَهِيَ عُرْوَةُ حَبْلٍ تُشَدُّ بِهَا الدَّابَّةُ فِي مَحْبِسِهَا فَاعُولٌ مِنْ [تَأَرَّى] بِالْمَكَانِ إذَا أَقَامَ فِيهِ وَقَوْلُ النَّابِغَةِ الْأَوَارِيُّ يَشْهَدُ لِلْأَوَّلِ وَتُسْتَعَارُ الْأَوَارِيُّ بِالْمَكَانِ لِمَا يُتَّخَذُ فِي الْحَوَانِيتِ مِنْ تِلْكَ الْأَحْيَازِ لِلْحُبُوبِ وَغَيْرِهَا كَمَا تُسْتَعَارُ بِحِيَاضِ الْمَاءِ فِي الْحَمَّامِ الْهَمْزَةُ مَعَ الزَّايِ
أزب,1, مَآزِيبُ,3,vowel, *أزب*	 الْمِيزَابُ الْمِثْقَبُ وَجَمْعُهُ مَآزِيبُ عَنْ ابْنِ السِّكِّيتِ قَالَ الْأَزْهَرِيُّ وَلَا يُقَالُ الْمِزَابُ وَمَنْ تَرَكَ الْهَمْزَ قَالَ فِي الْجَمْعِ مَيَازِيبُ وَمَوَازِيبُ مِنْ وَزَبَ الْمَاءُ إذَا سَالَ عَنْ ابْنِ الْأَعْرَابِيِّ وَقِيلَ هُوَ فَارِسِيٌّ فَعُرِّبَ بِالْهَمْزِ وَأَنْكَرَ يَعْقُوبُ تَرْكَ الْهَمْزِ أَصْلًا
أزج,1, الْأَزَجُ,3,vowel, *أزج*	 الْأَزَجُ بَيْتٌ يُبْنَى طُولًا وَيُقَالُ لَهُ بِالْفَارِسِيَّةِ أوستان بِوَاوٍ غَيْرِ مُصَرَّحَةٍ وسغ وكمرا
أزد,0,,3,vowel, *أزد*	 الْأَزَاذُ ضَرْبٌ مِنْ أَجْوَدِ التَّمْرِ
أزر,7, ائْتَزَرَ الْإِزَارِ ائْتَزَرَ وَتَأْزِيرُ كَالْإِزَارِ أُزُرُ مَأْزُورَاتٌ,3,vowel, *أزر*	 قَوْلُهُمْ اتَّزَرَ عَامِّيٌّ وَالصَّوَابُ ائْتَزَرَ افْتَعَلَ مِنْ الْإِزَارِ وَأَصْلُهُ ائْتَزَرَ بِهَمْزَتَيْنِ الْأُولَى لِلْوَصْلِ وَالثَّانِيَةُ فَاءُ افْتَعَلَ وَتَأْزِيرُ الْحَائِطِ أَنْ يُصْلَحَ أَسْفَلُهُ فَيُجْعَلَ لَهُ ذَلِكَ كَالْإِزَارِ وَمِنْهُ قَوْلُهُ أُزُرُ حِيطَانِ الدَّارِ الْمَوْقُوفَةِ مَأْزُورَاتٌ فِي و ز
أزز,2, أَزِيزٌ كَأَزِيزِ,3,vowel, *أزز*	 كَانَ عَلَيْهِ السَّلَامُ يُصَلِّي وَلِجَوْفِهِ أَزِيزٌ كَأَزِيزِ الْمِرْجَلِ مِنْ الْبُكَاءِ وَهُوَ الْغَلَيَانُ وَقِيلَ صَوْتُهُ وَالْمِرْجَلُ قِدْرٌ مِنْ نُحَاسٍ عَنْ الْغُورِيِّ وَقِيلَ كُلُّ قِدْرٍ يُطْبَخُ فِيهَا الْهَمْزَةُ مَعَ السِّينِ
أسد,7, أُسَيْدٍ أُسَيْدٍ أُسَيْدٍ وَأُسَيْدٌ وَأُسَيْدُ أُسَيْدُ أُسَيْدٍ,3,vowel, *أسد*	 أَبُو سَعِيدٍ مَوْلَى أَبِي أُسَيْدٍ بِالْفَتْحِ وَكَذَا أُسَيْدٍ بْنُ عَبْدِ الرَّحْمَنِ الْخَثْعَمِيُّ وَكَذَا عَتَّابُ بْنُ أُسَيْدٍ وَأُسَيْدٌ أَبُو ثَعْلَبَةَ رُوِيَ فِيهِ الضَّمُّ وَأُسَيْدُ بْنُ حُضَيْرٍ بِالضَّمِّ لَا غَيْرُ وَكَذَا أُسَيْدُ بْنُ ظُهَيْرٍ وَكَذَا أَبُو أُسَيْدٍ السَّاعِدِيُّ
أسر,4, اسْتَأْسَرَ اسْتَأْسَرَا أَسِيرًا أَسِيرَةً,3,vowel, *أسر*	 اسْتَأْسَرَ الرَّجُلُ لِلْعَدُوِّ إذَا أَعْطَى بِيَدِهِ وَانْقَادَ وَهُوَ لَازِمٌ كَمَا تَرَى وَلَمْ نَسْمَعْهُ مُتَعَدِّيًا إلَّا فِي حَدِيثِ عَبْدِ الرَّحْمَنِ وَصَفْوَانَ أَنَّهُمَا [اسْتَأْسَرَا] الْمَرْأَتَيْنِ اللَّتَيْنِ كَانَتَا عِنْدَهُمَا مِنْ هَوَازِنَ وَقَوْلُهُ فَأَخَذَهَا الْمُسْلِمُونَ [أَسِيرًا] إنَّمَا لَمْ يَقُلْ أَسِيرَةً لِأَنَّ فَعِيلًا بِمَعْنَى مَفْعُولٍ يَسْتَوِي فِيهِ الْمُذَكَّرُ وَالْمُؤَنَّثُ مَا دَامَ جَارِيًا عَلَى الِاسْمِ
سكندر,0,,5,no vowel, *سكندر*	 إسْكَنْدَرِيَّةُ حِصْنٌ عَلَى سَاحِلِ بَحْرِ الرُّومِ وَثَوْبٌ إسْكَنْدَرَانِيٌّ مَنْسُوبٌ إلَيْهَا وَالْأَلِفُ وَالنُّونُ مِنْ تَغْيِيرَاتِ النَّسَبِ
أسس,4, الْأُسُّ آسَاسٌ وَالْأَسَاسُ أُسُسٌ,3,vowel, *أسس*	 الْأُسُّ أَصْلُ الْحَائِطِ وَالْجَمْعُ آسَاسٌ وَالْأَسَاسُ مِثْلُهُ وَجَمْعُهُ أُسُسٌ
أسف,2, أَسِيفٌ وَالْأَسِفُ,3,vowel, *أسف*	 فِي الْحَدِيثِ إنَّ أَبَا بَكْرٍ رَجُلٌ أَسِيفٌ أَيْ سَرِيعُ الْحُزْنِ وَالْأَسِفُ بِغَيْرِ يَاءٍ الْغَضْبَانُ وَلَمْ يُسْمَعْ بِهِ هُنَا
أسك,1, الَإِسْكَتَانِ,3,vowel, *أسك*	 الَإِسْكَتَانِ نَاحِيَتَا فَرْجِ الْمَرْأَةِ فَوْقَ الشُّفْرَيْنِ وَفِي الْقُدُورِيِّ مَكَانُ هَذَا اللَّفْظِ الرُّكْبَانُ
أسل,1, الْأَسَلُ,3,vowel, *أسل*	 الْأَسَلُ فِي ض غ
اسم,0,,3,vowel, *اسم*	 أَبُو أُسَامَةَ كُنْيَةُ زَيْدٍ مُتَبَنَّى رَسُولِ اللَّهِ  صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ  
أسن,2, أَسِنٌ وَآسِنٌ,3,vowel, *أسن*	 مَاءٌ أَسِنٌ وَآسِنٌ مُتَغَيِّرُ الرَّائِحَةِ مِنْ بَابَيْ طَلَبَ وَلَبِسَ
أسو,8, الْأُسْوَةُ ائْتَسَى آسَيْتُهُ أُسْوَةً آسِ آسِ التَّأْسِيَةِ أُسْوَةُ,3,vowel, *أسو*	 الْأُسْوَةُ اسْمٌ مِنْ [ائْتَسَى] بِهِ إذَا اقْتَدَى بِهِ وَاتَّبَعَهُ وَيُقَالُ آسَيْتُهُ بِمَالِي أَيْ جَعَلْتُهُ أُسْوَةً أَقْتَدِي بِهِ وَيَقْتَدِي هُوَ بِي وَوَاسَيْتُ لُغَةٌ ضَعِيفَةٌ وَمِنْهُ قَوْلُهُ فِي بَابِ الْأَذَانِ فَوَاسَوْهُ فِي كِتَابِ عُمَرَ آسِ بَيْنَ النَّاسِ فِي وَجْهِكَ أَمْرٌ مِنْهُ وَمَعْنَاهُ شَارِكْ بَيْنَهُمْ فِي نَظَرِكَ وَالْتِفَاتِكَ وَقِيلَ سَوِّ بَيْنَهُمْ وَمَنْ رَوَى آسِ مِنْ التَّأْسِيَةِ التَّعْزِيَةِ فَقَدْ أَخْطَأَ قَوْلُهُمْ مَا سِوَى التُّرَابِ مِنْ الْأَرْضِ أُسْوَةُ التُّرَابِ أَيْ تَبَعٌ لَهُ مَجَازٌ الْهَمْزَةُ مَعَ الطَّاءِ
