Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
جعد,7, جَعُدَ جُعُودَةً جَعْدٌ جَعْدَةٌ جِعَادٌ وَجَعَّدْتُ تَجْعِيدًا,3,no vowel, *جعد*	 جَعُدَ الشَّعْرُ بِضَمِّ الْعَيْنِ وَكَسْرِهَا جُعُودَةً إذَا كَانَ فِيهِ الْتِوَاءٌ وَتَقَبُّضٌ فَهُوَ جَعْدٌ وَذَلِكَ خِلَافُ الْمُسْتَرْسِلِ وَامْرَأَةٌ جَعْدَةٌ وَقَوْمٌ جِعَادٌ بِالْكَسْرِ وَجَعَّدْتُ الشَّعْرَ [تَجْعِيدًا]
جعر,10, جَعَرَ جَعْرًا جَعْرُ الْجَعْرُ جَعْرُ جَعْرُ جُعْرُورٌ وَالْجِعْرَانَةُ الْجِعْرَانَةَ وَالْجِعْرَانَةُ,3,no vowel, *جعر*	 جَعَرَ السَّبُعُ [جَعْرًا] مِنْ بَابِ نَفَعَ مِثْلُ  تَغَوَّطَ الْإِنْسَانُ ثُمَّ أُطْلِقَ الْمَصْدَرُ عَلَى الْخُرْءِ فَقِيلَ جَعْرُ السَّبُعِ وَاسْتُعِيرَ الْجَعْرُ لِنَجْوِ الْفَأْرَةِ فَقِيلَ جَعْرُ الْفَأْرَةِ ثُمَّ اُسْتُعِيرَ جَعْرُ الْفَأْرَةِ لِيُبْسِهِ وَضُئُولَتِهِ لِنَوْعٍ رَدِيءٍ مِنْ التَّمْرِ فَقِيلَ فِيهِ جُعْرُورٌ وِزَانُ عُصْفُورٍ وَالْجِعْرَانَةُ مَوْضِعٌ بَيْنَ مَكَّةَ وَالطَّائِفِ وَهِيَ عَلَى سَبْعَةِ أَمْيَالٍ مِنْ مَكَّةَ وَهِيَ بِالتَّخْفِيفِ وَاقْتَصَرَ عَلَيْهِ فِي الْبَارِعِ وَنَقَلَهُ جَمَاعَةٌ عَنْ الْأَصْمَعِيِّ وَهُوَ مَضْبُوطٌ كَذَلِكَ فِي الْمُحْكَمِ وَعَنْ ابْنِ الْمَدِينِيِّ الْعِرَاقِيُّونَ يُثَقِّلُونَ الْجِعْرَانَةَ وَالْحُدَيْبِيَةَ وَالْحِجَازِيُّونَ يُخَفِّفُونَهُمَا فَأَخَذَ بِهِ الْمُحَدِّثُونَ عَلَى أَنَّ هَذَا اللَّفْظَ لَيْسَ فِيهِ تَصْرِيحٌ بِأَنَّ التَّثْقِيلَ مَسْمُوعٌ مِنْ الْعَرَبِ وَلَيْسَ لِلتَّثْقِيلِ ذِكْرٌ فِي الْأُصُولِ الْمُعْتَمَدَةِ عَنْ أَئِمَّةِ اللُّغَةِ إلَّا مَا حَكَاهُ فِي الْمُحْكَمِ تَقْلِيدًا لَهُ فِي الْحُدَيْبِيَةِ وَفِي الْعُبَابِ وَالْجِعْرَانَةُ بِسُكُونِ الْعَيْنِ وَقَالَ الشَّافِعِيُّ الْمُحَدِّثُونَ يُخْطِئُونَ فِي تَشْدِيدِهَا وَكَذَلِكَ قَالَ الْخَطَّابِيُّ جَعَلْتُ الشَّيْءَ جَعْلًا صَنَعْتُهُ أَوْ سَمَّيْتُهُ وَالْجُعْلُ بِالضَّمِّ الْأَجْرُ يُقَالُ جَعَلْتُ لَهُ جُعْلًا وَالْجِعَالَةُ بِكَسْرِ الْجِيمِ وَبَعْضُهُمْ يَحْكِي التَّثْلِيثَ وَالْجَعِيلَةُ مِثَالُ كَرِيمَةٍ لُغَاتٌ فِي الْجُعْلِ وَأَجْعَلْتُ لَهُ بِالْأَلِفِ أَعْطَيْتُهُ جُعْلًا فَاجْتَعَلَهُ هُوَ إذَا أَخَذَهُ وَالْجُعَلُ وِزَانُ عُمَرَ الْحِرْبَاءُ وَهِيَ ذَكَرُ أُمِّ حُبَيْنٍ وَجَمْعُهُ جِعْلَانٌ مِثْلُ  صُرَدٍ وَصِرْدَانٍ
جفر,11, الْجَفْرُ جَفَرَ الْجَفْرَةُ جَفْرٌ جِفَارٌ الْجَفْرُ جَفْرَةٌ مُجْفَرٌ الْجَفْرَةِ وَالْجَفْرُ جِفَارٌ,3,no vowel, *جفر*	 الْجَفْرُ مِنْ وَلَدِ الشَّاءِ مَا جَفَرَ جَنْبَاه أَيْ اتَّسَعَ قَالَ ابْنُ الْأَنْبَارِيِّ فِي تَفْسِيرِ حَدِيثِ أُمِّ زَرْعٍ الْجَفْرَةُ الْأُنْثَى مِنْ وَلَدِ الضَّأْنِ وَالذَّكَرُ جَفْرٌ وَالْجَمْعُ جِفَارٌ وَقِيلَ الْجَفْرُ مِنْ وَلَدِ الْمَعْزِ مَا بَلَغَ أَرْبَعَةَ أَشْهُرٍ وَالْأُنْثَى جَفْرَةٌ وَفَرَسٌ مُجْفَرٌ مُخَفَّفٌ اسْمُ مَفْعُولٍ أَيْ عَظِيمُ الْجَفْرَةِ وَهِيَ وَسَطُهُ وَالْجَفْرُ الْبِئْرُ لَمْ تُطْوَ وَهُوَ مُذَكَّرٌ وَالْجَمْعُ جِفَارٌ مِثْلُ  سَهْمِ وَسِهَامٍ
جفف,13, جَفَّ يَجِفُّ جَفَافًا وَجُفُوفًا وَجَفَّفْتُهُ تَجْفِيفًا وَجَفَّ جُفُوفًا جَفَّ جَفَّ وَالتِّجْفَافُ تَجَافِيفُ التِّجْفَافُ,3,no vowel, *جفف*	 جَفَّ الثَّوْبُ يَجِفُّ مِنْ بَابِ ضَرَبَ وَفِي لُغَةٍ لِبَنِي أَسَدٍ مِنْ بَابِ تَعِبَ [جَفَافًا] [وَ[جُفُوفًا]] يَبِسَ وَ[جَفَّ]فْتُهُ [تَجْفِيفًا] وَجَفَّ الرَّجُلُ [جُفُوفًا] سَكَتَ وَلَمْ يَتَكَلَّمْ فَقَوْلُهُمْ جَفَّ النَّهْرُ عَلَى حَذْفِ مُضَافٍ وَالتَّقْدِيرُ جَفَّ مَاءُ النَّهْرِ وَالتِّجْفَافُ تِفْعَالُ بِالْكَسْرِ شَيْءٌ تُلْبَسُهُ الْفَرَسُ عِنْدَ الْحَرْبِ كَأَنَّهُ دِرْعٌ وَالْجَمْعُ تَجَافِيفُ قِيلَ سُمِّيَ بِذَلِكَ لِمَا فِيهِ مِنْ الصَّلَابَةِ وَالْيُبُوسَةِ وَقَالَ ابْنُ الْجَوَالِيقِيُّ التِّجْفَافُ مُعَرَّبٌ وَمَعْنَاهُ ثَوْبُ الْبَدَنِ وَهُوَ الَّذِي يُسَمَّى فِي عَصْرِنَا بركصطوان
جفل,19, جَفَلَ جَفْلًا وَجُفُولًا جَافِلٌ وَجَفَّالٌ وَجَفَلَتْ وَجَفَلْتُ وَجَفَلْتُ وَجَفَلْتُ وَانْجَفَلُوا وَتَجَفَّلُوا وَجَفَلُوا جَفْلًا جَفْلٌ وَجُفَالَةٌ وَالْجَفَلَى الْجَفَلَى الْجَفَلَى جَفَلَى,3,no vowel, *جفل*	 جَفَلَ الْبَعِيرُ [[جَفْلًا]] [وَجُفُولًا] مِنْ بَابَيْ ضَرَبَ وَقَعَدَ نَدَّ وَشَرَدَ فَهُوَ جَافِلٌ وَجَفَّالٌ مُبَالَغَةٌ وَبِهَذَا سُمِّيَ الرَّجُلُ وَ[جَفَلَ]تْ النَّعَامَةُ هَرَبَتْ وَجَفَلْتُ الطِّينَ أَجْفُلُهُ مِنْ بَابِ قَتَلَ جَرَفْتُهُ وَجَفَلْتُ الْمَتَاعَ أَلْقَيْتُ بَعْضَهُ عَلَى بَعْضٍ وَجَفَلْتُ الطَّائِرَ أَيْضًا نَفَّرْتُهُ وَفِي مُطَاوِعِهِ فَأَجْفَلَ هُوَ بِالْأَلِفِ جَاءَ الثُّلَاثِيُّ مُتَعَدِّيًا وَالرُّبَاعِيُّ لَازِمًا عَكْسُ الْمَشْهُورِ وَلَهُ نَظَائِرُ تَأْتِي فِي الْخَاتِمَةِ إنْ شَاءَ اللَّهُ تَعَالَى وَأَجْفَلَ الْقَوْمُ [وَانْجَفَلُوا] [وَتَجَفَّلُوا] [وَجَفَلُوا] [[جَفْلًا]] مِنْ بَابِ قَتَلَ إذَا أَسْرَعُوا الْهَرَبَ وَقَوْمٌ جَفْلٌ وَصْفٌ بِالْمَصْدَرِ وَجُفَالَةٌ أَيْضًا وَالْ[جَفَلَ]ى عَلَى فَعَلَى بِفَتْحِ الْكُلِّ مِنْ ذَلِكَ وَهِيَ أَنْ تَدْعُوَا النَّاسَ إلَى طَعَامِكَ دَعْوَةً عَامَّةً مِنْ غَيْرِ اخْتِصَاصٍ قَالَ طَرَفَةُ نَحْنُ فِي الْمَشْتَاةِ نَدْعُو الْ[جَفَلَ]ى لَا تَرَى الْآدِبَ فِينَا يَنْتَقِرُ يُقَالُ دَعَا فُلَانٌ الْ[جَفَلَ]ى لَا النَّقَرَى وَالنَّقَرَى الدَّعْوَةُ الْخَاصَّةُ بِبَعْضِ النَّاسِ وَمِنْ هُنَا قَالَ الْعِجْلِيُّ فِي مُشْكِلَاتِ الْوَسِيطِ وَالتَّطَفُّلُ حَرَامٌ إذَا كَانَتْ الدَّعْوَةُ نَقَرَى لَا إذَا كَانَتْ [جَفَلَ]ى
جفن,6, جَفْنُ وَجَفْنُ جُفُونٌ وَجَفْنَةُ جِفَانٌ وَجَفَنَاتٌ,3,no vowel, *جفن*	 جَفْنُ الْعَيْنِ غِطَاؤُهَا مِنْ أَعْلَاهَا وَأَسْفَلِهَا وَهُوَ مُذَكَّرٌ وَجَفْنُ السَّيْفِ غِلَافُهُ وَالْجَمْعُ جُفُونٌ وَقَدْ يُجْمَعُ عَلَى أَجْفَانٍ وَجَفْنَةُ الطَّعَامِ مَعْرُوفَةٌ وَالْجَمْعُ جِفَانٌ وَجَفَنَاتٌ مِثْلُ  كَلْبَةٍ وَكِلَابٍ وَسَجَدَاتٍ
جفو,8, جَفَا يَجْفُو وَجَافَيْتُهُ فَتَجَافَى وَجَفَوْتُ وَجَفَا يَجْفُو جَافٍ,3,vowel, *جفو*	 [جَفَا] السَّرْجُ عَنْ ظَهْرِ الْفَرَسِ [[يَجْفُو]] جَفَاءً ارْتَفَعَ وَجَافَيْتُهُ [فَتَجَافَى] وَجَفَوْتُ الرَّجُلَ أَجْفُوهُ أَعْرَضْتُ عَنْهُ أَوْ طَرَدْتُهُ وَهُوَ مَأْخُوذٌ مِنْ جَفَاءِ السَّيْلِ وَهُوَ مَا نَفَاهُ السَّيْلُ وَقَدْ يَكُونُ مَعَ بُغْضٍ وَ[جَفَا] الثَّوْبُ [[يَجْفُو]] إذَا غَلُظَ فَهُوَ جَافٍ وَمِنْهُ جَفَاءُ الْبَدْوِ وَهُوَ غِلْظَتُهُمْ وَفَظَاظَتَهُمْ
جلب,14, جَلَبْتُ جَلْبًا وَالْجَلَبُ تَجْلُبُهُ وَجَلَبَ جَلْبًا جَلَبَ جَلْبَهَا وَالْجِلْبَابُ الْجِلْبَابُ الْجَلَابِيبُ وَتَجَلْبَبَتْ الْجِلْبَابَ وَالْجُلْبَانُ,3,no vowel, *جلب*	 جَلَبْتُ الشَّيْءَ [[جَلْبًا]] مِنْ بَابَيْ ضَرَبَ وَقَتَلَ وَالْجَلَبُ بِفَتْحَتَيْنِ فَعَلٌ بِمَعْنَى مَفْعُولٍ وَهُوَ مَا تَجْلُبُهُ مِنْ بَلَدٍ إلَى بَلَدٍ وَجَلَبَ عَلَى فَرَسِهِ [[جَلْبًا]] مِنْ بَابِ قَتَلَ بِمَعْنَى اسْتَحَثَّهُ لِلْعَدُوِّ بِوَكْزٍ أَوْ صِيَاحٍ أَوْ نَحْوِهِ وَأَجْلَبَ عَلَيْهِ بِالْأَلِفِ لُغَةٌ وَفِي حَدِيثٍ { لَا جَلَبَ وَلَا جَنَبَ } بِفَتْحَتَيْنِ فِيهِمَا فُسِّرَ بِأَنَّ رَبَّ الْمَاشِيَةِ لَا يُكَلَّفُ [جَلْبَهَا] إلَى الْبَلَدِ لِيَأْخُذَ السَّاعِي مِنْهَا الزَّكَاةَ بَلْ تُؤْخَذُ زَكَاتُهَا عِنْدَ الْمِيَاهِ وَقَوْلُهُ وَلَا جَنَبَ أَيْ إذَا كَانَتْ الْمَاشِيَةُ فِي الْأَفْنِيَةِ فَتُتْرَكُ فِيهَا وَلَا تُخْرَجُ إلَى الْمَرْعَى لِيَخْرُجَ السَّاعِي لِأَخْذِ الزَّكَاةِ لِمَا فِيهِ مِنْ الْمَشَقَّةِ فَأَمَرَ بِالرِّفْقِ مِنْ الْجَانِبَيْنِ وَقِيلَ مَعْنَى وَلَا جَنَبَ أَيْ لَا يَجْنُبُ أَحَدٌ فَرَسًا إلَى جَانِبِهِ فِي السِّبَاقِ فَإِذَا قَرُبَ مِنْ الْغَايَةِ انْتَقَلَ إلَيْهَا فَيَسْبِقُ صَاحِبَهُ وَقِيلَ غَيْرُ ذَلِكَ وَالْجِلْبَابُ ثَوْبٌ أَوْسَعُ مِنْ الْخِمَارِ وَدُونَ الرِّدَاءِ وَقَالَ ابْنُ فَارِسٍ الْجِلْبَابُ مَا يُغَطَّى بِهِ مِنْ ثَوْبٍ وَغَيْرِهِ وَالْجَمْعُ الْجَلَابِيبُ وَتَجَلْبَبَتْ الْمَرْأَةُ لَبِسَتْ الْجِلْبَابَ وَالْجُلْبَانُ حَبٌّ مِنْ الْقَطَانِيِّ سَاكِنُ اللَّامِ وَبَعْضُهُمْ يَقُولُ سُمِعَ فِيهِ فَتْحُ اللَّامِ مُشَدَّدَةً
جلح,5, جَلِحَ جَلَحًا جُلْحٌ وَالْجَلَحَةُ الْجَلَحُ,3,no vowel, *جلح*	 جَلِحَ الرَّجُلُ [جَلَحًا] مِنْ بَابِ تَعِبَ ذَهَبَ الشَّعْرُ مِنْ جَانِبَيْ مُقَدَّمَ رَأْسِهِ فَهُوَ أَجْلَحُ وَالْمَرْأَةُ جَلْحَاءُ وَالْجَمْعُ جُلْحٌ مِثْلُ  أَحْمَرَ وَحَمْرَاءَ وَحُمْرٍ وَالْجَلَحَةُ مِثَالُ قَصَبَةٍ مَوْضِعُ انْحِسَارِ الشَّعْرِ وَأَوَّلُهُ النَّزَعُ ثُمَّ الْجَلَحُ ثُمَّ الصَّلَعُ ثُمَّ الْجَلَهُ وَشَاةٌ جَلْحَاءُ لَا قَرْنَ لَهَا
جلد,11, جَلَدْتُ جَلْدًا بِالْمِجْلَدِ جَلْدَةٌ وَجِلْدُ الْجِلْدُ جُلُودٌ وَالْجَلِيدُ جُلِدَتْ الْجَلِيدُ مَجْلُودَةٌ,3,no vowel, *جلد*	 جَلَدْتُ الْجَانِيَ [جَلْدًا] مِنْ بَابِ ضَرَبَ ضَرَبْتُهُ بِالْمِجْلَدِ بِكَسْرِ الْمِيمِ وَهُوَ السَّوْطُ الْوَاحِدَةُ جَلْدَةٌ مِثْلُ  ضَرْبٍ وَضَرْبَةٍ وَجِلْدُ الْحَيَوَانِ ظَاهِرُ الْبَشَرَةِ قَالَ الْأَزْهَرِيُّ الْجِلْدُ غِشَاءُ جَسَدِ الْحَيَوَانِ وَالْجَمْعُ جُلُودٌ وَقَدْ يُجْمَعُ عَلَى أَجْلَادٍ مِثْلُ  حِمْلٍ وَحُمُولٍ وَأَحْمَالٍ وَالْجَلِيدُ كَالصَّقِيعِ يُقَالُ مِنْهُ جُلِدَتْ الْأَرْضُ بِالْبِنَاءِ لِلْمَفْعُولِ إذَا أَصَابَهَا الْجَلِيدُ فَهِيَ مَجْلُودَةٌ وَالْجَلْمَدُ وَالْجُلْمُودُ مِثْلُ  جَعْفَرٍ وَعُصْفُورٍ الْحَجَرُ الْمُسْتَدِيرُ وَمِيمُهُ زَائِدَةٌ
جلز,3, الْجَلْزُ مِجْلَزٍ وَالْجِلَّوْزَ,3,no vowel, *جلز*	 الْجَلْزُ وِزَانُ فَلْسٍ أَغْلَظُ السِّنَّانِ وَأَبُو مِجْلَزٍ مُشْتَقٌّ مِنْ ذَلِكَ وِزَانُ مِقْوَدٍ وَهُوَ كُنْيَةٌ وَاسْمُهُ لَاحِقُ بْنُ حُمَيْدٍ وَالْجِلَّوْزَ الْبُنْدُقُ
جلس,24, جَلَسَ جُلُوسًا وَالْجَلْسَةُ كَجِلْسَةِ وَجِلْسَةِ الْجُلُوسِ الْجِلْسَةِ وَالْجُلُوسُ الْجُلُوسَ اجْلِسْ جَلَسَ جَلَسَ جَلَسَ جَلَسَ الْجُلُوسُ جَلَسَ وَجَلَسَ وَالْجَلِيسُ يُجَالِسُكَ وَالْمَجْلِسُ الْجُلُوسِ الْمَجَالِسُ الْمَجْلِسُ الْمَجْلِسُ,3,no vowel, *جلس*	 جَلَسَ [جُلُوسًا] وَالْجَلْسَةُ بِالْفَتْحِ لِلْمَرَّةِ وَبِالْكَسْرِ النَّوْعُ وَالْحَالَةُ الَّتِي يَكُونَ عَلَيْهَا كَجِلْسَةِ الِاسْتِرَاحَةِ وَالتَّشَهُّدِ وَجِلْسَةِ الْفَصْلِ بَيْنَ السَّجْدَتَيْنِ لِأَنَّهَا نَوْعٌ مِنْ أَنْوَاعِ الْجُلُوسِ وَالنَّوْعُ هُوَ الَّذِي يُفْهَمُ مِنْهُ مَعْنًى زَائِدٌ عَلَى لَفْظِ الْفِعْلِ كَمَا يُقَالُ إنَّهُ لَحَسَنُ الْجِلْسَةِ وَالْجُلُوسُ غَيْرُ الْقُعُودِ فَإِنَّ الْجُلُوسَ هُوَ الِانْتِقَالُ مِنْ سُفْلٍ إلَى عُلْوٍ وَالْقُعُودُ هُوَ الِانْتِقَالُ مِنْ عُلْوٍ إلَى سُفْلٍ فَعَلَى الْأَوَّلِ يُقَالُ لِمَنْ هُوَ نَائِمٌ أَوْ سَاجِدٌ اجْلِسْ وَعَلَى الثَّانِي يُقَالُ لِمَنْ هُوَ قَائِمٌ اُقْعُدْ وَقَدْ يَكُونُ جَلَسَ بِمَعْنَى قَعَدَ يُقَالُ جَلَسَ مُتَرَبِّعًا وَقَعَدَ مُتَرَبِّعًا وَقَدْ يُفَارِقُهُ وَمِنْهُ جَلَسَ بَيْنَ شُعَبِهَا أَيْ حَصَلَ وَتَمَكَّنَ إذْ لَا يُسَمَّى هَذَا قُعُودًا فَإِنَّ الرَّجُلَ حِينَئِذٍ يَكُونُ مُعْتَمِدًا عَلَى أَعْضَائِهِ الْأَرْبَعِ وَيُقَالُ جَلَسَ مُتَّكِئًا وَلَا يُقَالُ قَعَدَ مُتَّكِئًا بِمَعْنَى الِاعْتِمَادِ عَلَى أَحَدِ الْجَانِبَيْنِ وَقَالَ الْفَارَابِيُّ وَجَمَاعَةٌ الْجُلُوسُ نَقِيضُ الْقِيَامِ فَهُوَ أَعَمُّ مِنْ الْقُعُودِ وَقَدْ يُسْتَعْمَلَانِ بِمَعْنَى الْكَوْنِ وَالْحُصُولِ فَيَكُونَانِ بِمَعْنًى وَاحِدٍ وَمِنْهُ يُقَالَ جَلَسَ مُتَرَبِّعًا وَقَعَدَ مُتَرَبِّعًا وَجَلَسَ بَيْنَ شُعَبِهَا أَيْ حَصَلَ وَتَمَكَّنَ وَالْجَلِيسُ مَنْ يُجَالِسُكَ فَعِيلٌ بِمَعْنَى فَاعِلٍ وَالْمَجْلِسُ مَوْضِعُ الْجُلُوسِ وَالْجَمْعُ الْمَجَالِسُ وَقَدْ يُطْلَقُ الْمَجْلِسُ عَلَى أَهْلِهِ مَجَازًا تَسْمِيَةً لِلْحَالِ بِاسْمِ الْمَحَلِّ يُقَالُ اتَّفَقَ الْمَجْلِسُ
